Chromosome,Start,End,GeneName,BigWigFile,MethylationSignal
chr16,636736,636806,TRG-CCC2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, 24.0, 17.0, nan, 21.0, 16.0, nan, nan, 20.0, 16.0, nan, nan, nan, nan, nan, 20.0, 15.0, nan, nan, nan, nan, 22.0, 17.0, nan, nan, nan, 20.0, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 23.0, 21.0, nan, 24.0, 21.0, nan]"
chr16,636736,636806,TRG-CCC2-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 7.692307472229004, nan, nan, 0.0, 0.0, 0.0, 27.272727966308594, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 10.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 9.090909004211426, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
chr16,636736,636806,TRG-CCC2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, 12.0, 5.0, nan, 12.0, 6.0, nan, nan, 12.0, 6.0, nan, nan, nan, nan, nan, 10.0, 6.0, nan, nan, nan, nan, 9.0, 6.0, nan, nan, nan, 8.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 6.0, nan, 4.0, 7.0, nan]"
chr6,28589379,28589450,TRQ-TTG2-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 6.0, nan, nan, nan, nan, 3.0, 6.0, nan, nan, nan, nan, nan, 4.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,28589379,28589450,TRQ-TTG2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 15.0, 15.0, nan, nan, nan, nan, 15.0, 18.0, nan, nan, nan, nan, nan, 16.0, 18.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,28589379,28589450,TRQ-TTG2-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 80.0, 53.33333206176758, nan, 0.0, nan, nan, 100.0, 100.0, nan, nan, nan, 0.0, nan, 0.0, 23.076923370361328, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan]"
chr6,28589379,28589450,TRQ-TTG2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 14.0, 9.0, nan, nan, nan, nan, 16.0, 8.0, nan, nan, nan, nan, nan, 14.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,27650928,27651000,tRNA-Val-AAC-3-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, 9.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 2.0, 7.0, 2.0, nan, nan, nan, nan, nan, nan, nan, 6.0, 4.0, nan, nan, 6.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 10.0, nan, nan, nan, nan, nan]"
chr6,27650928,27651000,tRNA-Val-AAC-3-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, 9.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 2.0, 6.0, 2.0, nan, nan, nan, nan, nan, nan, nan, 3.0, 1.0, nan, nan, 3.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 1.0, nan, nan, nan, nan, nan]"
chr6,27650928,27651000,tRNA-Val-AAC-3-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, nan, nan, nan, 0.0, 83.33333587646484, 100.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 100.0, 92.30769348144531, 61.11111068725586, 59.25925827026367, nan, 0.0, nan, nan, nan, 3.7037036418914795, 0.0, 100.0, 100.0, nan, nan, 61.53845977783203, 65.38461303710938, nan, 7.692307472229004, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 66.66666412353516, 58.064517974853516, 0.0, nan, nan, nan, 0.0]"
chr6,27650928,27651000,tRNA-Val-AAC-3-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, 20.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 15.0, 8.0, 14.0, 10.0, nan, nan, nan, nan, nan, nan, nan, 15.0, 11.0, nan, nan, 15.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 10.0, nan, nan, nan, nan, nan]"
chr6,28643445,28643516,tRNA-Ala-TGC-2-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 14.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, 3.0, nan, nan, nan, nan, 9.0, 4.0, nan, nan, nan, nan, nan, 6.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,28643445,28643516,tRNA-Ala-TGC-2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 42.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 47.0, 3.0, nan, nan, nan, nan, 46.0, 3.0, nan, nan, nan, nan, nan, 44.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,28643445,28643516,tRNA-Ala-TGC-2-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 2.777777671813965, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 97.05882263183594, 100.0, 0.0, nan, nan, 0.0, 5.714285850524902, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 48.48484802246094, 75.75757598876953, 0.0, 0.0, nan, nan, 96.875, 100.0, nan, nan, 0.0, 3.125, 0.0, 96.875, 86.20689392089844, 0.0, 2.6315789222717285, nan, nan, 0.0, nan, 0.0, 0.0, nan]"
chr6,28643445,28643516,tRNA-Ala-TGC-2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 14.0, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 15.0, 12.0, nan, nan, nan, nan, 17.0, 11.0, nan, nan, nan, nan, nan, 14.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr1,16889677,16889750,tRNA-Asn-GTT-4-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 22.0, 10.0, nan, nan, nan, nan, 21.0, 9.0, nan, nan, nan, nan, nan, 21.0, 9.0, 20.0, 9.0, nan, nan, 20.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 20.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 14.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 14.0, 5.0]"
chr1,16889677,16889750,tRNA-Asn-GTT-4-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 25.0, 26.0, nan, nan, nan, nan, 24.0, 26.0, nan, nan, nan, nan, nan, 27.0, 25.0, 27.0, 26.0, nan, nan, 28.0, 26.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 28.0, 26.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 27.0, 15.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 27.0, 7.0]"
chr1,16889677,16889750,tRNA-Asn-GTT-4-1,ENCFF437OMV_blood_WGBS.bigWig,"[nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 100.0, 100.0, 0.0, nan, nan, nan, 100.0, 93.75, 0.0, nan, nan, nan, 0.0, 95.45454406738281, 100.0, 95.45454406738281, 94.11764526367188, nan, nan, 95.45454406738281, 100.0, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 100.0, 94.11764526367188, nan, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, 5.882352828979492, 0.0, nan, nan, 84.21052551269531, 100.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 71.42857360839844, 88.88888549804688]"
chr1,16889677,16889750,tRNA-Asn-GTT-4-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 21.0, 16.0, nan, nan, nan, nan, 18.0, 15.0, nan, nan, nan, nan, nan, 21.0, 16.0, 21.0, 15.0, nan, nan, 21.0, 15.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 25.0, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 21.0, 16.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 19.0, 20.0]"
chr6,27209849,27209930,tRNA-Ser-CGA-2-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, nan, nan, nan, nan, nan, nan, nan, 1.0, 10.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 13.0, nan, 14.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 18.0]"
chr6,27209849,27209930,tRNA-Ser-CGA-2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 15.0, 14.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 19.0, nan, nan, nan, nan, nan, nan, nan, 7.0, 26.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 29.0, nan, 30.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 42.0]"
chr6,27209849,27209930,tRNA-Ser-CGA-2-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, 7.692307472229004, 100.0, 100.0, nan, 0.0, nan, 0.0, 6.666666507720947, nan, nan, nan, nan, 0.0, 0.0, 100.0, 93.33333587646484, nan, nan, 0.0, 0.0, nan, 0.0, nan, 90.0, 85.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 100.0, 95.45454406738281, 100.0, 100.0, 0.0, nan, 4.166666507720947, 4.166666507720947, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 12.5, nan, 12.5, nan, 0.0, 100.0, 96.42857360839844]"
chr6,27209849,27209930,tRNA-Ser-CGA-2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 16.0, nan, nan, nan, nan, nan, nan, nan, 9.0, 16.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 17.0, 8.0, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 17.0]"
chr1,144419267,144419340,tRNA-Asn-GTT-3-2,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 1.0, nan, nan, nan, nan, 2.0, 1.0, nan, nan, nan, nan, nan, 3.0, 1.0, nan, nan, nan, nan, 3.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, nan]"
chr1,144419267,144419340,tRNA-Asn-GTT-3-2,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 13.0, nan, nan, nan, nan, nan, 10.0, nan, nan, nan, nan, nan, nan, 10.0, nan, nan, nan, nan, nan, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan]"
chr1,144419267,144419340,tRNA-Asn-GTT-3-2,ENCFF437OMV_blood_WGBS.bigWig,"[nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 69.23076629638672, 100.0, 0.0, nan, nan, nan, 100.0, 100.0, 0.0, nan, nan, nan, 0.0, 90.90908813476562, 100.0, 0.0, nan, nan, nan, 100.0, 100.0, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 90.0, 100.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, 20.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 60.0, 100.0]"
chr1,144419267,144419340,tRNA-Asn-GTT-3-2,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 3.0, nan, nan, nan, nan, 7.0, 3.0, nan, nan, nan, nan, nan, 7.0, 3.0, nan, nan, nan, nan, 6.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, nan]"
chr21,42614853,42616297,LINC01671,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 4.0, nan, nan, nan, 2.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 18.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, nan, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 14.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 19.0, nan, nan, nan, nan, nan, 4.0, 19.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 18.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
